,Склад,Местоположение,"Код 
номенклатуры",Краткое наименование,Описание товара,ТГ,"Зарезерви
ровано",Доступно
155,A11_825,A11_825_CURTAINS,80342714,Шторы готовые,"Портьера ESTUDI BLANCO Blanche с 537628v70/67/70179-3, белый/серый, абстракция, 180х280 см, бархат, лента",21,,1.0
156,A11_825,A11_825_CURTAINS,80342722,Шторы готовые,"Штора MICASA Landry A90030A-01, фиолетовый, 200х280 см, блэкаут, лента",21,,1.0
157,A11_825,A11_825_CURTAINS,80342723,Шторы готовые,"Штора MICASA Landry A90030A-03, сине-зелёный, 200х280 см, блэкаут, лента",21,,1.0
158,A11_825,A11_825_CURTAINS,80343385,Шторы готовые,"Штора ESTUDI BLANCO FLORET ZXY2953/GD1615, бежевый/голубой/зелёный (07), цветы, 200х275 см, блэкаут, лента",21,,1.0
159,A11_825,A11_825_CURTAINS,80343386,Шторы готовые,"Штора ESTUDI BLANCO FLORET ZXY2953/GD1615, голубой/жёлтый/зелёный (09), цветы, 200х275 см, блэкаут, лента",21,,3.0
160,A11_825,A11_825_CURTAINS,80343387,Шторы готовые,"Штора ESTUDI BLANCO FLORET ZXY2953/GD1615, кофейный/жёлтый/зелёный (08), цветы, 200х275 см, блэкаут, лента",21,,1.0
161,A11_825,A11_825_CURTAINS,80343388,Шторы готовые,"Штора ESTUDI BLANCO FLORET ZXY2953/GD1615, бежевый/зелёный/красный (10), цветы, 200х275 см, блэкаут, лента",21,,1.0
162,A11_825,A11_825_CURTAINS,80343390,тюль готовый,"Тюль MICASA ESTELE GS2677, экрю (02), абстракция, 300х280 см, сетка, лента",21,,1.0
163,A11_825,A11_825_CURTAINS,80343396,тюль готовый,"Тюль MICASA LULU ZXY2953/ZJM025B, белый/голубой/зелёный/жёлтый (05), цветы, 300х275 см, сетка, лента",21,,1.0
164,A11_825,A11_825_CURTAINS,80343397,тюль готовый,"Тюль MICASA LULU ZXY2953/ZJM025B, белый/зелёный/жёлтый/голубой (01), цветы, 300х275 см, сетка, лента",21,,1.0
165,A11_825,A11_825_CURTAINS,80343780,аксессуары для штор декор,"Набор подхватов на магните MICASA Rene FCG19009-1, 32 см, 2 шт., серебряный",21,,1.0
166,A11_825,A11_825_CURTAINS,80343787,аксессуары для штор декор,"Подхват-кисть MICASA Eden FS15009-2035, 61 см, кофейный",21,,1.0
167,A11_825,A11_825_CURTAINS,80343790,аксессуары для штор декор,"Подхват-кисть MICASA Ulric FS18055-1895, 72 см, фиолетовый",21,,1.0
168,A11_825,a11_825_CURTAINS,80348810,Шторы готовые,"Штора MICASA Kosett RC062190, бежевый, 144х280 см, рогожка, лента",21,,1.0
169,A11_825,a11_825_CURTAINS,80348811,Шторы готовые,"Штора MICASA Kosett RC062190, капучино, 144х280 см, рогожка, лента",21,,1.0
170,A11_825,a11_825_CURTAINS,80348812,Шторы готовые,"Штора MICASA Kosett RC062190, бирюзовый, 144х280 см, рогожка, лента",21,,1.0
171,A11_825,a11_825_CURTAINS,80348813,Шторы готовые,"Штора MICASA Kosett RC062190, оливковый, 144х280 см, рогожка, лента",21,,1.0
172,A11_825,a11_825_CURTAINS,80348814,Шторы готовые,"Штора MICASA Kosett RC062190, серый, 144х280 см, рогожка, лента",21,,1.0
173,A11_825,a11_825_CURTAINS,80348815,Шторы готовые,"Штора MICASA Kosett RC062190, коричневый, 144х280 см, рогожка, лента",21,,1.0
174,A11_825,A11_825_CURTAINS,80348928,комплекты штор,"Комплект штор MICASA MARIZ T5300, графитовый/шоколадный (09), вензеля, лента",21,,1.0
175,A11_825,A11_825_CURTAINS,80348929,комплекты штор,"Комплект штор MICASA MARIZ T5300, бежевый/бирюзовый (04), вензеля, лента",21,,1.0
176,A11_825,A11_825_CURTAINS,80348930,комплекты штор,"Комплект штор MICASA MARIZ T5300, капучино (26), вензеля, лента",21,,1.0
177,A11_825,A11_825_CURTAINS,80348932,комплекты штор,"Комплект штор MICASA MARIZ T5300, коричневый (18), вензеля, лента",21,,1.0
178,A11_825,A11_825_CURTAINS,80349588,Шторы готовые,"Портьера ESTUDI BLANCO AMELIE ZXY3443/SN905, бежевый/серый/зелёный (06), цветы, 180х275 см, бархат, лента",21,,2.0
179,A11_825,A11_825_CURTAINS,80349597,шторы готовые детские,"Портьера д/детской MICASA LEONI ZXY2727/ZJM108, бежевый/красный (04), принт, 150х280 см, рогожка, лента",21,,1.0
180,A11_825,a11_825_CURTAINS,80349598,шторы готовые детские,"Штора д/детской MICASA LEONI ZXY2727/ZJM108, бежевый/серый (06), принт, 150х280 см, рогожка, лента",21,,1.0
181,A11_825,A11_825_CURTAINS,80349599,тюль готовый кухня,"Тюль д/кухни MICASA LIANNA VL001, белый (001), 295х180 см, вуаль, лента",21,,1.0
182,A11_825,A11_825_CURTAINS,80349600,тюль готовый кухня,"Тюль д/кухни MICASA LIANNA VL001, бежевый (002), 295х180 см, вуаль, лента",21,,1.0
183,A11_825,a11_825_CURTAINS,80349762,тюль готовый,"Тюль MICASA ALDA SP-1569, кофейный (115), 300х280 см, вуаль, лента",21,,1.0
184,A11_825,A11_825_CURTAINS,80349764,тюль готовый,"Тюль MICASA ALDA SP-1569, серый (131), 300х280 см, вуаль, лента",21,,1.0
185,A11_825,A11_825_CURTAINS,80349765,тюль готовый,"Тюль MICASA ALDA SP-1569, белый (120), 500х280 см, вуаль, лента",21,,1.0
186,A11_825,A11_825_CURTAINS,80349768,Шторы готовые,"Штора ESTUDI BLANCO DAFNE TH-17, бежевый (09), 200х280 см, блэкаут, лента",21,,1.0
187,A11_825,A11_825_CURTAINS,80349769,Шторы готовые,"Штора ESTUDI BLANCO DAFNE TH-17, коричневый (11), 200х280 см, блэкаут, лента",21,,1.0
188,A11_825,A11_825_CURTAINS,80349770,Шторы готовые,"Штора ESTUDI BLANCO DAFNE TH-17, зелёный (14), 200х280 см, блэкаут, лента",21,,1.0
189,A11_825,a11_825_CURTAINS,80349777,тюль готовый,"Тюль MICASA ALESSA K66, светло-зелёный (106), 300х280 см, сетка, лента",21,,1.0
190,A11_825,A11_825_CURTAINS,80349782,Тюль на люверсах,"Тюль MICASA FEBO ES2038, белый (01), 300х280 см, сетка, люверсы",21,,1.0
191,A11_825,A11_825_CURTAINS,80349783,Тюль на люверсах,"Тюль MICASA FEBO ES2038, бежевый (03), 300х280 см, сетка, люверсы",21,,1.0
192,A11_825,a11_825_CURTAINS,80349784,Тюль на люверсах,"Тюль MICASA FEBO ES2038, серый (05), 300х280 см, сетка, люверсы",21,,1.0
193,A11_825,A11_825_CURTAINS,80349786,тюль готовый кухня,"Тюль д/кухни MICASA ELMA ES2038, бежевый (03), 150х180 см, сетка, лента",21,,1.0
194,A11_825,A11_825_CURTAINS,80349787,тюль готовый кухня,"Тюль д/кухни MICASA ELMA ES2038, серый (05), 150х180 см, сетка, лента",21,,1.0
195,A11_825,a11_825_CURTAINS,80349789,тюль готовый,"Тюль MICASA EDDA JMS-01, экрю (02), 500х280 см, сетка, лента",21,,1.0
196,A11_825,A11_825_CURTAINS,80349800,Шторы готовые,"Штора MICASA AMEDEA TJ22, бирюзовый/бежевый (02), вензеля, 150х280 см, жаккард, лента",21,,1.0
197,A11_825,A11_825_CURTAINS,80349803,Шторы готовые,"Штора MICASA AMEDEA TJ22, коричневый/бежевый (05), вензеля, 150х280 см, жаккард, лента",21,,1.0
198,A11_825,a11_825_CURTAINS,80349804,тюль готовый,"Тюль ESTUDI BLANCO DEBORA LE-81, экрю (01), вышивка, 300х280 см, сетка, лента",21,,1.0
199,A11_825,a11_825_CURTAINS,80349805,тюль готовый,"Тюль ESTUDI BLANCO DEBORA LE-81, белый (02), вышивка, 300х280 см, сетка, лента",21,,1.0
200,A11_825,a11_825_CURTAINS,80349808,тюль готовый,"Тюль ESTUDI BLANCO ELETTRA SILK-2, белый (01), 300х280 см, креп, лента",21,,1.0
201,A11_825,A11_825_CURTAINS,80349871,тюль готовый,"Тюль MICASA Celina A20002A-02, экрю, 300x280 см, вуаль, лента",21,,1.0
202,A11_825,A11_825_CURTAINS,80349874,тюль готовый кухня,"Тюль д/кухни MICASA Daria A52112CC-02, бежевый, буквы, 140x180 см, сетка, лента",21,,1.0
203,A11_825,A11_825_CURTAINS,80349875,тюль готовый кухня,"Тюль д/кухни MICASA Daria A52112CC-04, серый, буквы, 140x180 см, сетка, лента",21,,1.0
204,A11_825,A11_825_CURTAINS,80349876,шторы готовые кухня,"Штора д/кухни MICASA Tina UK001-03, бежевый, 140x180 см, рогожка, лента",21,,1.0
205,A11_825,A11_825_CURTAINS,80349877,шторы готовые кухня,"Штора д/кухни MICASA Tina UK001-05, кофейный, 140x180 см, рогожка, лента",21,,1.0
206,A11_825,A11_825_CURTAINS,80349878,шторы готовые кухня,"Штора д/кухни MICASA Tina UK001-18, серый, 140x180 см, рогожка, лента",21,,1.0
207,A11_825,A11_825_CURTAINS,80349879,Шторы готовые,"Портьера ESTUDI BLANCO Dorotea A71540G19S-02, светло-серый/бежевый, вензеля, 180x280 см, блэкаут, лента",21,,1.0
208,A11_825,A11_825_CURTAINS,80349880,Шторы готовые,"Портьера ESTUDI BLANCO Dorotea A71540G19S-03, кофейный/бежевый, вензеля, 180x280 см, блэкаут, лента",21,,1.0
209,A11_825,A11_825_CURTAINS,80349907,Шторы готовые,"Штора ESTUDI BLANCO Alba A92248WW, белый/розовый/фиолетовый/серый, принт, 200х280 см, блэкаут, лента",21,,2.0
210,A11_825,A11_825_CURTAINS,80349916,тюль готовый детский,"Тюль д/детской MICASA Owly A90582F11T, белый/розовый/фиолетовый/бежевый, принт, 150x280 см, сетка, лента",21,,1.0
211,A11_825,A11_825_CURTAINS,80356359,тюль готовый,"Тюль miamoza S241464 V4344, белый, вензеля, 300x280 см, сетка, лента",21,,1.0
212,A11_825,A11_825_CURTAINS,80356360,тюль готовый,"Тюль miamoza S241464 V4458, экрю, вензеля, 300x280 см, сетка, лента",21,,1.0
213,A11_825,A11_825_CURTAINS,80356361,тюль готовый,"Тюль miamoza SВ11977 V009, белый, ромб, 300x280 см, сетка, лента",21,,1.0
214,A11_825,A11_825_CURTAINS,80356362,тюль готовый,"Тюль miamoza SВ11977 V008, экрю, ромб, 300x280 см, сетка, лента",21,,1.0
215,A11_825,A11_825_CURTAINS,80356363,тюль готовый,"Тюль miamoza S2435 15 V7451, белый, абстракция, 300x280 см, сетка, лента",21,,1.0
216,A11_825,A11_825_CURTAINS,80356364,тюль готовый,"Тюль miamoza S2435 15 V001, экрю, абстракция, 300x280 см, сетка, лента",21,,1.0
217,A11_825,A11_825_CURTAINS,80358563,комплекты штор,"Комплект штор miamoza RACE SFT630593 V2512, серый, лента",21,,1.0
218,A11_825,A11_825_CURTAINS,80358564,комплекты штор,"Комплект штор miamoza RACE SFT630593 V5502, серо-золотистый, лента",21,,1.0
219,A11_825,A11_825_CURTAINS,80358565,комплекты штор,"Комплект штор miamoza RACE SFT630593 V5309, бежевый, лента",21,,1.0
220,A11_825,A11_825_CURTAINS,80360492,Шторы готовые,"Штора MICASA Azzurra MAX, серый (17), 145х280 см, бархат, лента",21,,2.0
221,A11_825,A11_825_CURTAINS,80360497,Шторы готовые,"Штора MICASA Azzurra MAX, зелёный (27), 145х280 см, бархат, лента",21,,2.0
222,A11_825,a11_825_CURTAINS,80360593,Шторы готовые,"Штора ESTUDI BLANCO Baron A60123AS-5, графитовый, 200x280 см, блэкаут/жатка, лента",21,,1.0
223,A11_825,A11_825_CURTAINS,80360778,Шторы готовые,"Портьера MICASA Gala A80989D02C, тёмно-синий/золотой, абстракция, 200x280 см, бархат, лента",21,,1.0
224,A11_825,A11_825_CURTAINS,80371951,Шторы готовые,"Штора MICASA Baudry A90030A-18, серый, 150х280 см, блэкаут, лента",21,,1.0
225,A11_825,A11_825_CURTAINS,80374154,Шторы готовые,"Портьера ESTUDI BLANCO REBECCA GD4112, шоколадный (28), 150х275 см, блэкаут, лента",21,,1.0
226,A11_825,a11_825_CURTAINS,80374155,Шторы готовые,"Штора ESTUDI BLANCO REBECCA GD4112, зелёный (13), 150х275 см, блэкаут, лента",21,,1.0
227,A11_825,a11_825_CURTAINS,80374174,тюль готовый,"Тюль MICASA Vita MB-012, белый (1), 200х280 см, имитация льна, лента",21,,1.0
228,A11_825,a11_825_CURTAINS,80374175,тюль готовый,"Тюль MICASA Vita MB-012, экрю (2), 200х280 см, имитация льна, лента",21,,1.0
229,A11_825,A11_825_CURTAINS,80377581,тюль готовый,"Тюль ESTUDI BLANCO Sienna S20770 V01, белый, 300х300 см, муслин, лента",21,,2.0
230,A11_825,A11_825_CURTAINS,80377582,тюль готовый,"Тюль ESTUDI BLANCO Sienna S20770 V04, экрю, 300х300 см, муслин, лента",21,,1.0
231,A11_825,A11_825_CURTAINS,80381212,тюль готовый,"Тюль MICASA Gia с W2976 V70000, белый, 300х300 см, сетка, лента",21,,1.0
232,A11_825,A11_825_CURTAINS,80382353,комплекты штор,"Комплект штор ESTUDI BLANCO Drina JTH-91, бежевый (3), абстракция, блэкаут, лента",21,,1.0
233,A11_825,A11_825_CURTAINS,80382357,комплекты штор,"Комплект штор ESTUDI BLANCO Drina JTH-91, тёмно-синий (7), абстракция, блэкаут, лента",21,,1.0
234,A11_825,A11_825_CURTAINS,80382358,комплекты штор,"Комплект штор ESTUDI BLANCO Drina JTH-91, голубой (11), абстракция, блэкаут, лента",21,,1.0
235,A11_825,A11_825_CURTAINS,80382587,Шторы готовые,"Штора ESTUDI BLANCO Malfa С537877 V5020, пудра, 180х280 см, блэкаут/сатин, лента",21,,1.0
236,A11_825,A11_825_CURTAINS,80382588,Шторы готовые,"Штора ESTUDI BLANCO Malfa С537877 V5016, бежевый, 180х280 см, блэкаут/сатин, лента",21,,1.0
237,A11_825,A11_825_CURTAINS,80382589,Шторы готовые,"Штора ESTUDI BLANCO Malfa С537877 V5015, серый, 180х280 см, блэкаут/сатин, лента",21,,2.0
238,A11_825,A11_825_CURTAINS,80382953,Шторы готовые,"Штора MICASA Bria JTH-108, коричневый (19), 180х280 см, блэкаут/рогожка, лента",21,,1.0
239,A11_825,A11_825_CURTAINS,80387842,Шторы готовые,"Портьера ESTUDI BLANCO Daniela СM0644W535837V1, синий/розовый/бежевый, цветы, 150х280 см, блэкаут, лента",21,,1.0
240,A11_825,A11_825_CURTAINS,80387843,Шторы готовые,"Штора ESTUDI BLANCO Cipriana СM0678W535837V2, бежевый/серый/чёрный, цветы, 150х280 см, блэкаут, лента",21,,1.0
241,A11_825,A11_825_CURTAINS,80387844,Шторы готовые,"Штора ESTUDI BLANCO Diletta СM0645W535837V1, серый/бежевый/зелёный, цветы, 150х280 см, блэкаут, лента",21,,1.0
242,A11_825,A11_825_CURTAINS,80387845,Шторы готовые,"Штора ESTUDI BLANCO Donata СM0679W535837V7, синий/коричневый/бежевый, геометрия, 150х280 см, блэкаут, лента",21,,1.0
243,A11_825,a11_825_CURTAINS,80427008,шторы готовые детские,"Штора для детской MICASA Zoo A92591NN, белый/жёлтый/фиолетовый/бирюзовый, животные, 150х280 см, блэкаут, лента",21,,1.0
244,A11_825,a11_825_CURTAINS,80427010,шторы готовые детские,"Штора для детской MICASA Rianna A92593NN, белый/синий/коричневый, море, 150х280 см, блэкаут, лента",21,,1.0
245,A11_825,a11_825_CURTAINS,80427011,шторы готовые детские,"Штора для детской MICASA Roxi A92592NN, бирюзовый/белый, единороги, 150х280 см, блэкаут, лента",21,,1.0
246,A11_825,a11_825_CURTAINS,80427013,шторы готовые детские,"Штора для детской MICASA Monro A90030A, зелёный, 150х280 см, блэкаут, лента",21,,1.0
247,A11_825,a11_825_CURTAINS,80427014,шторы готовые детские,"Штора для детской MICASA Monro A90030A, оранжевый, 150х280 см, блэкаут, лента",21,,1.0
248,A11_825,a11_825_CURTAINS,80427018,тюль готовый детский,"Тюль для детской MICASA Raya A20896G02R, белый/розовый/бирюзовый, облака, 200х280 см, вуаль, лента",21,,1.0
